Account,date,n_trades,volume_usd,avg_trade_size_usd,realized_pnl,fees,n_buy,n_sell,n_realized_trades,win_rate,long_short_ratio,net_pnl_after_fees,classification,sentiment_simple,value
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,89,179915.21,2021.519213483146,4647.056049,62.970283,32,57,57.0,1.0,0.5614035087719298,4584.085766,Extreme Fear,Fear,20
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,66,125778.95999999999,1905.741818181818,698.036952,44.022608,37,29,29.0,1.0,1.2758620689655173,654.014344,Fear,Fear,25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-07,49,141700.47,2891.8463265306123,0.0,30.845155,49,0,,,,-30.845155,Fear,Fear,34
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-08,138,244599.56,1772.4605797101449,2923.553302,85.609778,21,117,117.0,1.0,0.1794871794871795,2837.943524,Fear,Fear,28
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-09,296,526166.48,1777.5894594594595,2752.480766,115.408266,206,90,90.0,1.0,2.2888888888888888,2637.0725,Fear,Fear,27
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,61,145960.21,2392.7903278688523,0.0,92.43749600000001,61,0,,,,-92.43749600000001,Extreme Fear,Fear,20
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-11,273,544166.21,1993.2828205128203,2349.7162,171.708047,13,260,260.0,0.5,0.05,2178.0081529999998,Extreme Fear,Fear,24
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,334,451312.46,1351.2349101796408,1215.156099,82.95930800000001,300,34,34.0,1.0,8.823529411764707,1132.196791,Fear,Fear,34
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,42,50020.82,1190.9719047619049,0.0,17.50726,42,0,,,,-17.50726,Neutral,Neutral,45
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,323,422967.35,1309.496439628483,22911.093812,148.038419,0,323,323.0,1.0,0.0,22763.055393,Fear,Fear,27
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,113,81148.83,718.1312389380531,646.346496,25.02595498,83,30,30.0,1.0,2.7666666666666666,621.32054102,Fear,Fear,32
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,30,49156.28,1638.5426666666667,824.5402799999999,17.204681,10,20,10.0,1.0,0.5,807.3355989999999,Neutral,Neutral,49
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,57,74920.81,1314.4001754385965,0.0,26.222252,0,57,,,0.0,-26.222252,Neutral,Neutral,45
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,38,72322.5,1903.2236842105262,2597.947325,25.312857,38,0,38.0,1.0,,2572.634468,Neutral,Neutral,47
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,9,49999.95,5555.549999999999,0.0,4.999993,9,0,,,,-4.999993,Fear,Fear,25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,99,112749.28,1138.8816161616162,2242.086667,39.462212,34,65,65.0,1.0,0.5230769230769231,2202.624455,Fear,Fear,28
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-07,80,137098.98,1713.7372500000001,3601.4274,47.984597,42,38,38.0,1.0,1.105263157894737,3553.442803,Extreme Fear,Fear,23
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-11,20,33318.82,1665.941,0.0,11.661578,0,20,,,0.0,-11.661578,Fear,Fear,25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-12,17,66609.9,3918.2294117647057,0.0,23.313461,0,17,,,0.0,-23.313461,Fear,Fear,43
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-13,30,33332.85,1111.095,0.0,3.333273,0,30,,,0.0,-3.333273,Neutral,Neutral,45
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,50,73308.2,1466.164,0.0,25.657843,0,50,,,0.0,-25.657843,Fear,Fear,38
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-17,105,123285.01,1174.1429523809522,0.0,43.149709,0,105,,,0.0,-43.149709,Fear,Fear,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-18,50,58289.06,1165.7812,0.0,20.401142,0,50,,,0.0,-20.401142,Fear,Fear,33
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-19,98,141602.3,1444.9214285714284,0.0,41.227535,0,98,,,0.0,-41.227535,Fear,Fear,32
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-20,73,83279.77,1140.8187671232877,0.0,29.147878,0,73,,,0.0,-29.147878,Fear,Fear,37
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-22,73,106665.84,1461.1758904109588,0.0,28.999797,0,73,,,0.0,-28.999797,Neutral,Neutral,47
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-23,6,58332.3,9722.050000000001,0.0,12.083064,0,6,,,0.0,-12.083064,Greed,Greed,72
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,73,252734.08,3462.1106849315065,102460.17164,65.532843,57,16,57.0,1.0,3.5625,102394.638797,Neutral,Neutral,53
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-28,7,5148.04,735.4342857142857,-72.202951,1.801812,2,5,5.0,0.0,0.4,-74.004763,Extreme Fear,Fear,16
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-02,155,3841996.39,24787.07348387097,34795.678173,1161.706196,80,75,75.0,1.0,1.0666666666666667,33633.971977,Fear,Fear,26
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,31,523107.77,16874.44419354839,535.4072209999999,173.363097,17,14,14.0,1.0,1.2142857142857142,362.0441239999999,Fear,Fear,33
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,124,2193702.34,17691.147903225807,4578.655427,737.083879,51,73,63.0,1.0,0.6986301369863014,3841.571548,Extreme Fear,Fear,15
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-05,100,1758733.42,17587.334199999998,2036.224492,506.515125,62,38,38.0,1.0,1.631578947368421,1529.709367,Extreme Fear,Fear,20
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-06,375,4886690.06,13031.173493333332,5348.989502,975.934273,156,219,228.0,1.0,0.7123287671232876,4373.0552290000005,Fear,Fear,25
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-07,659,12525513.26,19006.84864946889,5348.62711,3456.934429,298,361,361.0,0.8393351800554016,0.8254847645429363,1891.6926810000004,Fear,Fear,34
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-09,630,8745720.92,13882.096698412699,10760.578324,2050.821109,379,251,384.0,1.0,1.5099601593625498,8709.757215,Fear,Fear,27
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-10,358,7660851.18,21399.0256424581,9163.142483,1807.040325,238,120,120.0,1.0,1.9833333333333334,7356.102158,Extreme Fear,Fear,20
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-11,466,7053227.87,15135.68212446352,-57956.282957999996,1570.92531,166,300,323.0,0.2755417956656347,0.5533333333333333,-59527.208267999995,Extreme Fear,Fear,24
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-12,251,7092968.81,28258.839880478085,4544.583988,1773.242091,146,105,146.0,1.0,1.3904761904761904,2771.3418970000002,Fear,Fear,34
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,41,1119705.4,27309.887804878046,3896.9493979999997,279.926336,23,18,23.0,1.0,1.2777777777777777,3617.0230619999998,Neutral,Neutral,45
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-14,82,3322827.08,40522.281463414634,1188.74187,830.70673,46,36,46.0,1.0,1.2777777777777777,358.03514000000007,Fear,Fear,27
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-15,65,1889410.94,29067.860615384616,594.5722,472.352706,37,28,37.0,1.0,1.3214285714285714,122.21949399999994,Neutral,Neutral,46
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-16,246,9152280.48,37204.39219512195,-16453.702941,2288.069993,101,145,118.0,0.4406779661016949,0.696551724137931,-18741.772934,Fear,Fear,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-17,51,1631552.9000000001,31991.233333333337,812.52566,407.888205,37,14,37.0,1.0,2.642857142857143,404.637455,Fear,Fear,32
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-18,32,1585574.64,49549.2075,1157.213435,396.393646,11,21,11.0,1.0,0.5238095238095238,760.8197889999999,Fear,Fear,34
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-20,2,4435.8099999999995,2217.9049999999997,38.9845,1.108952,1,1,1.0,1.0,1.0,37.875547999999995,Neutral,Neutral,49
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-21,28,1555477.21,55552.7575,829.63013,388.869295,14,14,14.0,1.0,1.0,440.760835,Fear,Fear,31
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-23,20,1637164.23,81858.2115,907.21938,409.29105,6,14,6.0,1.0,0.42857142857142855,497.92833,Fear,Fear,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-25,95,3353418.9,35299.146315789476,-836.051084,838.354684,47,48,47.0,0.46808510638297873,0.9791666666666666,-1674.405768,Neutral,Neutral,46
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-26,91,997002.1799999999,10956.067912087912,-774.039828,249.250515,34,57,57.0,0.0,0.5964912280701754,-1023.2903430000001,Neutral,Neutral,47
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-30,48,1336904.74,27852.182083333333,685.277142,401.071407,24,24,24.0,1.0,1.0,284.205735,Fear,Fear,32
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,24,680921.11,28371.712916666667,361.071464,204.276324,12,12,7.0,1.0,1.0,156.79514,Fear,Fear,25
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,6,101691.64,16948.606666666667,0.0,30.507488,6,0,,,,-30.507488,Fear,Fear,28
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-05,5,102303.13,20460.626,611.49348,30.690936,0,5,5.0,1.0,0.0,580.802544,Fear,Fear,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-06,25,477594.31,19103.7724,254.093244,143.278281,8,17,17.0,1.0,0.47058823529411764,110.814963,Fear,Fear,34
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-07,113,2671258.06,23639.45185840708,1291.1500099999998,801.377352,72,41,41.0,0.7317073170731707,1.7560975609756098,489.77265799999986,Extreme Fear,Fear,23
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-08,187,5054069.34,27027.108770053474,936.6942779999999,1516.220713,60,127,127.0,0.6062992125984252,0.47244094488188976,-579.526435,Extreme Fear,Fear,24
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-09,222,6213586.58,27989.12873873874,6800.812401,1864.0758230000001,109,113,113.0,1.0,0.9646017699115044,4936.736578,Extreme Fear,Fear,18
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-10,116,3157534.8,27220.127586206894,-117.61638999999997,921.246646,50,66,66.0,0.9696969696969697,0.7575757575757576,-1038.863036,Fear,Fear,39
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-11,128,5165726.21,40357.236015625,-482.407981,1549.717797,60,68,60.0,0.8166666666666667,0.8823529411764706,-2032.125778,Fear,Fear,25
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-12,7,163124.33000000002,23303.475714285716,50.56792,48.937295,4,3,4.0,1.0,1.3333333333333333,1.630625000000002,Fear,Fear,43
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-13,20,211023.73,10551.1865,1097.533742,52.755928,3,17,3.0,1.0,0.17647058823529413,1044.777814,Neutral,Neutral,45
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-15,28,1004793.29,35885.474642857145,554.38798,301.437967,8,20,20.0,1.0,0.4,252.95001299999996,Fear,Fear,38
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2024-12-28,4,346.03,86.5075,-0.06076,0.116262,2,2,2.0,0.0,1.0,-0.177022,Greed,Greed,72
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19,121,597811.21,4940.588512396694,31.42038,57.403883,119,2,2.0,1.0,59.5,-25.983503,Fear,Fear,44
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-20,185,633013.49,3421.6945405405404,35262.804627,212.692347,0,185,185.0,1.0,0.0,35050.11228,Neutral,Neutral,49
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-24,4083,6720299.05,1645.9218834190547,22037.667762,843.937528,2259,1824,1824.0,1.0,1.238486842105263,21193.730234000002,Neutral,Neutral,49
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-25,3292,10427674.81,3167.5804404617256,5672.328492,1122.695336,2675,617,617.0,0.899513776337115,4.3354943273906,4549.633156,Fear,Fear,25
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-26,470,3354252.61,7136.707680851064,23589.520054,340.63928899999996,0,470,470.0,1.0,0.0,23248.880765,Extreme Fear,Fear,21
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-04,563,3730033.45,6625.281438721137,0.0,298.127396,563,0,,,,-298.127396,Extreme Fear,Fear,15
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-05,983,4597959.76,4677.476866734486,229058.684298,1055.073863,85,898,898.0,1.0,0.09465478841870824,228003.610435,Extreme Fear,Fear,20
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-06,71,702888.43,9899.837042253523,0.0,0.0,71,0,,,,0.0,Fear,Fear,25
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-07,829,3952933.62,4768.31558504222,87405.926823,562.216256,265,564,564.0,1.0,0.4698581560283688,86843.710567,Fear,Fear,34
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-09,47,79764.76,1697.1225531914893,10.184488,8.12502,39,8,8.0,1.0,4.875,2.0594680000000007,Fear,Fear,27
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-10,667,3357137.76,5033.190044977511,5832.316116,68.75383,459,208,208.0,1.0,2.206730769230769,5763.562286,Extreme Fear,Fear,20
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-11,1651,3610499.47,2186.8561296184134,1058.58,54.409836,1574,77,77.0,1.0,20.441558441558442,1004.1701639999999,Extreme Fear,Fear,24
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-12,2617,8161190.8,3118.5291555215895,289639.089112,1227.517252,909,1708,1708.0,1.0,0.5322014051522248,288411.57186,Fear,Fear,34
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-13,1,22791.99,22791.99,66.447417,0.0,0,1,1.0,1.0,0.0,66.447417,Neutral,Neutral,45
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-14,1662,3557085.63,2140.244061371841,16591.266757,3.228229,184,1478,1478.0,1.0,0.12449255751014884,16588.038528,Fear,Fear,27
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-27,147,786814.29,5352.478163265307,18422.612928,131.101463,118,29,29.0,1.0,4.068965517241379,18291.511465,Fear,Fear,40
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-28,167,297810.47,1783.29622754491,0.0,93.55906900000001,167,0,,,,-93.55906900000001,Fear,Fear,44
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-29,600,1550608.07,2584.3467833333334,720.749699,252.002144,354,246,246.0,1.0,1.4390243902439024,468.747555,Fear,Fear,26
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-30,354,1062029.4,3000.0830508474573,0.0,277.833116,354,0,,,,-277.833116,Fear,Fear,32
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-31,33,282777.74,8569.022424242425,0.0,28.277762,33,0,,,,-28.277762,Fear,Fear,34
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-02,743,2826888.64,3804.6953432032305,188114.980392,918.700872,0,743,743.0,1.0,0.0,187196.27952,Fear,Fear,44
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,937,4382512.84,4677.174855923159,3869.208803,643.514507,439,498,498.0,0.9558232931726908,0.8815261044176707,3225.694296,Fear,Fear,25
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-04,318,699197.85,2198.7353773584905,9367.872074,129.8195,100,218,218.0,0.9908256880733946,0.45871559633027525,9238.052574000001,Fear,Fear,28
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-06,499,1366979.39,2739.437655310621,1026.735896,185.88304300000001,327,172,172.0,1.0,1.9011627906976745,840.8528529999999,Fear,Fear,34
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-07,146,1275024.6400000001,8733.045479452056,2378.877324,81.072952219,99,47,47.0,1.0,2.106382978723404,2297.804371781,Extreme Fear,Fear,23
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-30,1,10.14,10.14,4.733218,0.003547,0,1,1.0,1.0,0.0,4.729671,Greed,Greed,56
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-05-01,1,3.9,3.9,1.86032,0.001364,0,1,1.0,1.0,0.0,1.858956,Neutral,Neutral,53
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-10,52,145530.36,2798.660769230769,0.0,18.167481,0,52,,,0.0,-18.167481,Extreme Greed,Greed,78
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-11,17,10836.08,637.4164705882353,0.0,1.086556,0,17,,,0.0,-1.086556,Greed,Greed,74
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-12,1,5158.5,5158.5,0.0,0.51585,0,1,,,0.0,-0.51585,Extreme Greed,Greed,83
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-15,58,65108.89,1122.5670689655171,0.0,6.515417,0,58,,,0.0,-6.515417,Extreme Greed,Greed,80
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-16,4,2652.3199999999997,663.0799999999999,0.0,0.26523,0,4,,,0.0,-0.26523,Extreme Greed,Greed,83
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-17,2,3489.3,1744.65,0.0,0.34892900000000004,0,2,,,0.0,-0.34892900000000004,Extreme Greed,Greed,87
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-18,14,30910.02,2207.8585714285714,0.0,3.0909950000000004,0,14,,,0.0,-3.0909950000000004,Extreme Greed,Greed,81
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-19,37,224992.0,6080.864864864865,-128.0,22.499194,8,29,12.0,0.0,0.27586206896551724,-150.499194,Extreme Greed,Greed,75
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-20,66,187640.55,2843.038636363636,11799.68,21.433754,41,25,41.0,1.0,1.64,11778.246246,Greed,Greed,74
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-23,16,51465.4,3216.5875,0.0,7.303981,0,16,,,0.0,-7.303981,Greed,Greed,70
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-24,10,10700.0,1070.0,0.0,1.07,0,10,,,0.0,-1.07,Greed,Greed,73
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-29,39,95678.47,2453.2941025641026,0.0,29.228901,0,39,,,0.0,-29.228901,Greed,Greed,73
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-03,61,111918.4,1834.7278688524589,0.0,11.191839,0,61,,,0.0,-11.191839,Greed,Greed,74
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-08,22,26414.2,1200.6454545454546,1023.27508,3.61208,21,1,21.0,1.0,21.0,1019.663,Greed,Greed,70
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-14,8,12712.189999999999,1589.0237499999998,0.0,4.449262,0,8,,,0.0,-4.449262,Greed,Greed,63
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-15,3,3386.5,1128.8333333333333,0.0,0.653178,0,3,,,0.0,-0.653178,Greed,Greed,70
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-16,3,2731.48,910.4933333333333,0.0,0.728252,0,3,,,0.0,-0.728252,Extreme Greed,Greed,75
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-17,3,4558.32,1519.4399999999998,0.0,1.59541,0,3,,,0.0,-1.59541,Extreme Greed,Greed,75
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-18,12,92750.63,7729.219166666667,-10750.654828,22.21272,7,5,7.0,0.0,1.4,-10772.867548,Extreme Greed,Greed,77
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-19,30,75253.19,2508.4396666666667,-7963.5855,21.354695,12,18,12.0,0.0,0.6666666666666666,-7984.940195,Extreme Greed,Greed,77
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-20,33,143117.96,4336.907878787879,24895.400898,38.116269,26,7,26.0,1.0,3.7142857142857144,24857.284629,Extreme Greed,Greed,76
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-27,23,53883.240000000005,2342.7495652173916,20428.824,5.388315,23,0,23.0,1.0,,20423.435685,Greed,Greed,71
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-31,61,96930.53,1589.025081967213,0.0,9.693017,0,61,,,0.0,-9.693017,Extreme Greed,Greed,76
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-03,69,223835.22,3243.988695652174,160022.95082600001,37.896369,69,0,69.0,1.0,,159985.05445700002,Fear,Fear,44
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-04,18,68000.0,3777.777777777778,0.0,6.8,0,18,,,0.0,-6.8,Greed,Greed,72
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-06,13,239500.0,18423.076923076922,-24500.0,39.61807,12,1,1.0,0.0,12.0,-24539.61807,Neutral,Neutral,49
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-09,3,1877.44,625.8133333333334,0.0,0.187741,0,3,,,0.0,-0.187741,Neutral,Neutral,46
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-10,22,13009.77,591.3531818181818,0.0,2.248304,0,22,,,0.0,-2.248304,Fear,Fear,43
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-15,4,3221.7599999999998,805.4399999999999,0.0,0.322175,0,4,,,0.0,-0.322175,Neutral,Neutral,50
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-21,33,154282.11,4675.215454545454,0.0,34.823728,6,27,,,0.2222222222222222,-34.823728,Greed,Greed,55
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-22,138,1033230.62,7487.178405797102,15074.26913,277.136234,86,52,40.0,0.9,1.6538461538461537,14797.132896000001,Neutral,Neutral,49
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-23,73,182667.63,2502.296301369863,0.0,18.266739,0,73,,,0.0,-18.266739,Neutral,Neutral,50
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-24,28,50291.94,1796.1407142857145,0.0,15.902961990000001,1,27,,,0.037037037037037035,-15.902961990000001,Neutral,Neutral,49
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-25,28,61075.18,2181.2564285714284,3859.44,13.28893,17,11,17.0,1.0,1.5454545454545454,3846.15107,Fear,Fear,25
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-26,42,152012.64,3619.3485714285716,-871.1949999999999,44.219407000000004,6,36,2.0,0.5,0.16666666666666666,-915.414407,Extreme Fear,Fear,21
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-27,90,797335.18,8859.279777777778,-48309.11776,182.412908,5,85,26.0,0.038461538461538464,0.058823529411764705,-48491.530668,Extreme Fear,Fear,10
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-28,59,486744.98,8249.914915254238,67673.757678,159.317972,59,0,57.0,1.0,,67514.43970599999,Extreme Fear,Fear,16
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-02,84,1026164.57,12216.244880952381,-2632.65866,359.157571,84,0,14.0,0.0,,-2991.8162310000002,Fear,Fear,26
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-03,136,1171195.52,8611.731764705883,57561.35367,310.633142,75,61,125.0,0.896,1.2295081967213115,57250.720528,Fear,Fear,33
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-04,2,172000.0,86000.0,0.0,8.6,2,0,,,,-8.6,Extreme Fear,Fear,15
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-05,8,179000.0,22375.0,3677.4,8.949995000000001,0,8,8.0,1.0,0.0,3668.450005,Extreme Fear,Fear,20
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-06,16,38934.55,2433.409375,0.0,5.201155,3,13,,,0.23076923076923078,-5.201155,Fear,Fear,25
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-07,147,1463931.81,9958.719795918369,43861.966536,420.773182,116,31,100.0,0.97,3.7419354838709675,43441.193354,Fear,Fear,34
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-08,36,47463.53,1318.431388888889,5836.8743,6.596844000000001,36,0,36.0,1.0,,5830.277456000001,Fear,Fear,28
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-11,7,32137.2,4591.028571428572,0.0,1.606857,0,7,,,0.0,-1.606857,Extreme Fear,Fear,24
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-12,57,1407520.53,24693.342631578947,-15387.62119,297.786141,47,10,10.0,0.0,4.7,-15685.407331,Fear,Fear,34
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-18,27,474916.19,17589.48851851852,-120.432,105.245665,17,10,1.0,0.0,1.7,-225.677665,Fear,Fear,34
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-19,26,114771.87,4414.302692307692,0.0,13.053277999999999,18,8,,,2.25,-13.053277999999999,Fear,Fear,32
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-26,3,98381.35,32793.78333333333,0.0,5.379657440000001,2,1,,,2.0,-5.379657440000001,Neutral,Neutral,47
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-27,21,521099.95999999996,24814.283809523808,0.0,52.109989,21,0,,,,-52.109989,Fear,Fear,40
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-31,3,416000.0,138666.66666666666,-8320.5,41.599999,0,3,3.0,0.0,0.0,-8362.099999,Fear,Fear,34
